tensor_index,PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,cohort_label,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24
2906,1629057,Robert Williams III,2018,1,2018-19,24,51,36,0.7058823529411765,draft,36.552063,9.367332,6.652461,20.769928,14.096502,-18.200857,14.063463,-1.7610729,35.927414,29.639008,28.115185,23.020481,-21.119583,5.062852,-30.236797,18.755796,-5.1559076,22.829813,9.990532,-23.06787,-19.584883,30.995981,-6.323586,12.103935
2907,1629057,Robert Williams III,2018,2,2019-20,26,88,64,0.7272727272727273,draft,25.09766,-0.6035687,2.552241,31.978035,21.465973,-6.9799976,12.886574,-5.3472977,36.069157,9.424452,19.142075,12.896333,-38.735416,0.64157796,-22.165974,11.230159,-2.105642,16.49108,12.335978,-26.99337,-27.019558,38.00837,-14.352475,26.76002
2908,1629057,Robert Williams III,2018,3,2020-21,52,256,186,0.7265625,draft,21.997223,-5.4448104,-1.4184945,28.334526,25.255554,-12.54653,9.824406,5.5414524,26.125322,16.442722,14.966198,20.647415,-18.267582,9.259097,-20.765827,13.711633,-6.443495,15.284073,10.803511,-22.902527,-18.494637,25.210115,-11.211541,10.60276
2909,1629057,Robert Williams III,2018,4,2021-22,61,368,271,0.7364130434782609,draft,30.253654,-0.9863914,-1.0626751,32.995155,31.139778,-11.704206,14.780733,-2.907332,35.34154,25.84755,18.969578,16.671171,-9.974797,2.9867282,-24.182613,11.060967,-3.2398496,11.099062,-0.09488356,-21.471205,-22.293587,35.9491,-9.945691,3.631366
2910,1629058,Dzanan Musa,2018,2,2019-20,36,172,64,0.3720930232558139,draft,11.980299,-3.0265908,3.3785672,13.601698,-0.1850133,-2.0254345,6.1518974,0.37742496,17.044355,3.5618653,5.375858,10.212642,-8.240189,4.68067,-9.128281,8.124577,-2.1861663,10.606901,1.6821622,-1.7461083,-19.019348,5.9134407,-1.4037514,13.711822
2911,1629059,Elie Okobo,2018,1,2018-19,50,289,114,0.3944636678200692,draft,5.862962,-4.7601624,2.520289,10.066219,2.1218057,0.5406318,-0.9929177,-8.850001,12.950666,-6.742672,3.200041,9.974167,-12.963379,-0.84409916,-6.3075976,1.2494979,-3.393373,9.83699,10.494259,-6.623886,-18.807299,2.6380966,-6.294519,7.007177
2912,1629059,Elie Okobo,2018,2,2019-20,44,180,72,0.4,draft,8.890817,-2.1409888,-0.67949843,15.833533,5.213121,-3.7145214,1.5153085,3.3172693,10.823494,-5.353047,1.8685396,13.122059,-4.9019265,0.3284101,-9.61386,8.686675,0.41892862,16.83125,-1.7824833,-0.7627558,-24.825909,5.904104,-6.762226,14.922508
2913,1629060,Rui Hachimura,2019,1,2019-20,48,543,254,0.4677716390423573,draft,15.138869,-1.5624887,8.602004,16.694447,8.01803,1.8857281,8.18534,-1.5863217,18.618029,-0.32334948,5.010611,12.996712,-10.423749,6.92547,-10.322621,1.3432677,-2.6866643,8.278087,-3.004235,-5.9115868,-25.399994,5.1715755,-8.366238,6.788335
2914,1629060,Rui Hachimura,2019,2,2020-21,57,648,310,0.4783950617283951,draft,8.669949,-1.0244622,2.7107594,13.327431,2.3816276,4.595841,7.497405,-2.1720667,16.663185,-3.7860022,0.9458523,8.590372,-7.2983685,5.922117,-7.148671,2.288541,-2.2806401,5.0841227,3.1849566,-6.337962,-21.625484,4.0339065,-5.0015664,7.5098305
2915,1629060,Rui Hachimura,2019,3,2021-22,42,381,187,0.4908136482939632,draft,5.4443755,-3.9712713,0.0110697895,15.711325,5.924036,4.849795,9.649308,-0.55498457,14.902882,-5.975806,-6.0884266,13.077305,-6.8331585,11.806085,-3.8011105,5.265093,-6.15448,7.732255,3.3569555,-7.392089,-23.677591,-0.20376456,-7.1258717,13.041111
2916,1629060,Rui Hachimura,2019,4,2022-23,63,584,284,0.4863013698630137,draft,8.913305,-4.106455,4.2845845,9.783125,4.9322023,3.5346189,1.8641264,-0.20485866,20.18348,-5.117315,-0.31508964,9.47414,-9.645322,4.5346203,-7.167826,0.64192414,-1.0753243,3.5996218,5.610392,-8.6197815,-19.449444,4.5971904,-11.042044,6.1085844
2917,1629066,Rodions Kurucs,2018,1,2018-19,63,445,202,0.4539325842696629,draft,14.537085,-5.050123,5.209723,13.801152,6.866957,-4.883078,5.720668,-2.8662977,22.210346,11.480501,5.0541,17.488434,-13.050072,8.513533,-9.136581,2.303332,-7.3884187,8.857486,2.9113398,-6.6977425,-19.66214,9.04829,-7.2443156,8.811112
2918,1629066,Rodions Kurucs,2018,2,2019-20,46,177,79,0.4463276836158192,draft,13.657024,2.884502,7.317871,11.587031,3.7982378,-2.1502204,4.386799,-8.006899,18.659336,-1.0276818,2.4969401,13.446949,-13.101631,-3.9152398,-8.801962,3.6267133,-2.8486152,11.5000105,2.3178055,-2.945103,-25.326748,6.5862226,-6.841976,11.329877
2919,1629066,Rodions Kurucs,2018,3,2020-21,17,32,11,0.34375,draft,9.237518,-6.4806623,5.5947514,8.746095,2.7699957,-4.5032535,7.4582705,-6.4459934,15.852133,5.639717,2.4152594,12.52026,-15.99543,-1.6790769,-3.8591728,4.8559475,-9.110037,8.683883,11.397285,-4.4203453,-14.353044,5.3553777,-3.841841,5.9414644
2920,1629067,Isaac Bonga,2018,1,2018-19,16,33,5,0.1515151515151515,draft,12.6517315,-5.5008116,5.879265,10.8892765,5.949009,-9.102302,6.58536,0.08948052,11.498653,7.7911444,8.960672,5.5551376,-1.6039515,-9.590828,-4.6366,6.315401,-0.7520197,4.0061007,4.854842,-6.3226233,-2.7159662,6.3882065,-1.7201296,-0.8363236
2921,1629067,Isaac Bonga,2018,2,2019-20,64,232,118,0.5086206896551724,draft,17.111046,-2.2704053,4.695799,19.222618,11.290778,-1.1674073,0.92227364,-9.171755,20.37778,-2.188679,3.210986,10.973198,-18.356777,0.3600011,-14.0739975,8.445062,-2.0899158,14.564255,4.068578,-6.4962373,-23.510988,14.122305,-9.963114,17.35294
2922,1629067,Isaac Bonga,2018,3,2020-21,30,81,30,0.3703703703703703,draft,10.346767,-6.4337497,6.983842,0.9260709,0.49428773,-5.1773124,0.16470289,0.8974018,19.529867,0.16049719,0.9867417,12.082418,-7.7343073,-4.415414,-2.765276,4.307412,-3.084045,5.273705,5.4827995,-4.6176796,-10.046814,-1.931192,-11.480737,0.7667476
2923,1629346,Alen Smailagic,2019,1,2019-20,13,40,20,0.5,draft,14.054607,-9.180912,7.404584,12.6579075,2.714623,-3.3909025,6.98875,-5.4501643,24.699745,9.04664,7.864838,6.880739,-14.069138,3.5929937,-6.9595127,6.525884,-4.3851113,4.533997,4.262534,-4.0838494,-13.225489,11.806335,-3.4477892,2.2571416
2924,1629626,Bol Bol,2019,1,2019-20,6,28,14,0.5,draft,7.810272,-1.3678873,-9.953607,38.818314,13.205344,0.2919979,2.1571221,-32.040535,11.052895,-3.7280622,8.606708,10.174795,-10.331764,-1.9451177,-14.768532,2.3700104,-4.374625,21.141148,17.079813,-7.2027445,-35.870827,25.640724,2.248684,10.939339
2925,1629626,Bol Bol,2019,2,2020-21,25,58,25,0.4310344827586206,draft,7.908434,9.001984,3.3492918,17.757141,5.7706027,-2.6462395,6.4593515,-4.094999,16.67775,-5.3564024,-1.2497587,13.246064,-9.029372,-0.6573583,-0.53598565,1.758693,-4.9602966,7.970736,-0.1963098,-2.5382137,-33.44477,3.4184484,-2.5289354,17.475195
2926,1629626,Bol Bol,2019,3,2021-22,9,27,15,0.5555555555555556,draft,10.037754,5.8795924,4.51825,15.949333,0.45766258,-0.86315036,0.37743035,-4.6882534,30.800842,10.122641,9.871993,10.181787,-14.196516,-1.2170904,-5.1866894,6.590896,0.2580346,-1.9527836,19.789223,-3.9374442,-26.584135,7.590618,5.785881,13.586043
2927,1629626,Bol Bol,2019,4,2022-23,69,478,261,0.5460251046025104,draft,15.030462,-8.279726,5.5677223,19.045837,7.2199426,-4.346281,2.555288,-2.350966,16.913595,4.490552,13.150953,12.57164,-15.281148,5.786839,-12.60224,2.7603514,-2.6566586,12.913298,0.66887176,-6.884328,-20.327751,11.249004,-6.3357396,9.349854
2928,1629627,Zion Williamson,2019,1,2019-20,24,360,210,0.5833333333333334,draft,26.395464,12.381294,3.3326247,16.598518,8.403832,-1.7197995,-1.2295163,-11.227654,28.327839,-0.4314545,12.092198,18.267445,-11.76461,2.5552435,-29.19902,14.180042,1.0060669,24.442747,6.0661554,-12.301455,-34.22156,17.698324,-10.063395,14.869926
2929,1629627,Zion Williamson,2019,2,2020-21,61,1037,634,0.6113789778206364,draft,18.60156,0.6861766,2.681577,21.894245,7.7054667,-9.642739,12.17853,0.41657495,26.429329,12.936625,14.648146,15.754927,-18.863373,2.0987422,-11.503602,4.0275517,-4.1434107,12.867308,-0.1931479,-9.329886,-28.300838,19.914135,-5.2807417,15.863843
2930,1629627,Zion Williamson,2019,4,2022-23,29,469,285,0.6076759061833689,draft,14.5250435,-9.42823,1.1353686,17.831627,4.793233,-8.244153,5.98173,-7.188657,25.719105,9.0124035,9.294777,16.096088,-25.375023,4.0679975,-12.4675255,3.7857788,-9.158308,13.05164,8.221063,-12.877743,-22.543085,18.11331,-7.478647,14.540321
2931,1629628,RJ Barrett,2019,1,2019-20,56,726,292,0.4022038567493113,draft,11.183825,1.6957244,3.865902,13.283319,4.5612874,-0.92769504,6.968006,-7.126025,16.570236,2.7025237,3.3728323,13.691023,-10.595301,2.2880652,-7.5029497,2.3325949,-3.0363045,9.930374,5.0648847,-6.4658823,-20.416592,6.728233,-7.4337955,9.047588
2932,1629628,RJ Barrett,2019,2,2020-21,72,1059,467,0.4409820585457979,draft,5.396054,0.5817076,-1.7090482,13.342133,4.2378497,-2.4428718,4.34789,-3.0170345,18.02799,1.9211516,-3.6753078,19.143944,-2.5367966,3.599508,-1.8567171,2.9227319,-1.8234556,10.341551,6.901624,-3.4853535,-26.49208,1.0485358,-9.62774,12.082113
2933,1629628,RJ Barrett,2019,3,2021-22,70,1194,487,0.4078726968174204,draft,11.157713,-1.7678893,7.392582,13.13031,9.7601595,0.22739863,-6.4345727,-7.5511894,12.81123,-2.5450687,3.309946,12.121881,-12.379638,7.168869,-8.367456,-1.5669793,-6.7395487,8.966332,6.0175676,-4.012018,-18.978647,6.4537992,-6.3711557,7.672827
2934,1629628,RJ Barrett,2019,4,2022-23,73,1176,510,0.4336734693877551,draft,9.736401,-1.4128385,3.4601955,13.072984,4.9422293,0.670207,4.5931325,-3.2778213,16.86334,0.6122918,1.18792,10.580818,-9.557416,3.6429408,-6.784978,4.309969,-3.0362194,5.0179605,7.807293,-6.0577593,-17.83983,4.844874,-5.1607165,7.1588063
2935,1629629,Cam Reddish,2019,1,2019-20,58,554,213,0.3844765342960289,draft,6.1787443,6.520631,1.6605482,11.056832,2.449903,0.90184236,-1.5385861,-3.8874786,12.681034,-7.397125,0.56250006,10.443047,-6.4656367,0.8789923,-7.547712,3.6187706,-0.06672031,9.879613,7.7901845,-3.1570926,-23.636967,6.247136,-4.548809,10.351254
2936,1629629,Cam Reddish,2019,2,2020-21,26,262,96,0.366412213740458,draft,9.31008,-3.284243,4.1734533,13.990179,1.8484828,-4.5076957,3.8757725,-5.764292,15.419161,3.1241174,5.060042,8.962372,-11.54008,-1.0733489,-3.4998927,-2.7734587,-1.8310134,7.782609,6.1861486,-5.1020255,-16.38498,11.728776,-6.373515,10.735287
2937,1629629,Cam Reddish,2019,3,2021-22,48,408,165,0.4044117647058823,draft,5.8362927,-5.9954257,4.588751,12.776733,2.0960948,-1.1223437,7.404962,-2.1344578,6.966254,-2.1784253,4.06347,12.108992,-12.351592,10.649357,1.6304885,-8.919562,-11.30909,9.246083,-0.54467416,-6.7268753,-15.522369,0.9471706,-5.3551826,12.935745
2938,1629629,Cam Reddish,2019,4,2022-23,40,312,139,0.4455128205128205,draft,11.782679,-3.9747872,1.4917226,10.794038,3.3470478,-4.722726,2.4318125,-2.3128943,18.44669,2.9709299,5.5448666,13.196429,-9.207027,3.016087,-8.640152,-0.8573079,-5.566125,8.824759,1.5507258,-7.376201,-18.186123,7.6955686,-7.7216635,5.812984
2939,1629630,Ja Morant,2019,1,2019-20,67,936,447,0.4775641025641026,draft,8.3038025,-2.8731143,-0.50759614,17.599625,5.850016,-4.573784,4.151991,-4.0675025,18.884087,2.1162314,4.2446475,14.067286,-14.319412,3.1150017,-5.840424,1.6151423,-1.2458198,11.859434,9.335895,-10.059286,-20.68062,12.351885,-10.687524,14.567584
2940,1629630,Ja Morant,2019,2,2020-21,63,956,430,0.4497907949790795,draft,8.837416,5.0762787,-4.2298865,12.926389,3.714151,-6.987546,4.727439,-9.920963,15.758373,10.436462,6.1154037,13.408062,1.2428756,14.261033,3.3094943,-10.40585,-4.1418567,17.641022,11.861278,-15.872971,-7.788407,15.735283,-11.778222,18.63337
2941,1629630,Ja Morant,2019,3,2021-22,57,1175,580,0.4936170212765957,draft,11.209185,6.8787804,-1.2358537,9.090974,1.5839548,-4.2028146,8.530846,-7.6681967,16.51815,4.1101146,7.0229964,10.292379,-4.262849,14.963991,0.20061052,-11.985513,-5.1248918,20.231504,6.0463285,-18.766308,-8.765232,19.211834,-14.856624,19.63961
2942,1629630,Ja Morant,2019,4,2022-23,61,1212,566,0.466996699669967,draft,6.980736,4.62125,-2.6052985,6.2410464,-0.58479214,-0.22306538,8.153582,1.3474963,13.531626,-7.9554157,9.062276,12.06448,-9.544222,15.145029,-2.1650045,-8.12867,-4.4332056,16.98161,3.6094627,-19.402893,-12.143349,9.158891,-14.241244,17.195076
2943,1629631,De'Andre Hunter,2019,1,2019-20,63,682,280,0.4105571847507331,draft,5.660516,-3.4098883,1.5313871,13.903085,6.6426435,1.2830541,2.8468018,-4.6517496,17.323185,-2.6930265,-3.3540564,10.26841,-10.283787,4.00243,-0.83881813,0.29694533,-4.167552,3.8075514,4.945879,-4.700553,-20.10144,3.653953,-7.7731204,11.85117
2944,1629631,De'Andre Hunter,2019,2,2020-21,23,248,120,0.4838709677419355,draft,7.3576045,-9.638164,3.1634555,15.476406,7.9546423,4.5421247,5.6438017,-0.9009682,19.582556,-0.6680416,-1.6646903,8.763857,-10.568999,10.239788,-4.0415964,1.5453478,-5.959281,-0.7094135,5.2297974,-6.8543177,-17.956745,2.4960656,-5.1946917,5.0595403
2945,1629631,De'Andre Hunter,2019,3,2021-22,53,575,254,0.4417391304347826,draft,10.324219,-1.8324469,5.543038,12.776832,3.0173593,2.604551,-2.3876648,-12.29472,15.534513,-7.409365,3.575168,6.6985903,-12.68494,-0.7898659,-8.826614,-3.8686728,-2.173619,8.565324,5.721102,-4.5724144,-21.420973,9.28945,-7.069112,6.6215296
2946,1629631,De'Andre Hunter,2019,4,2022-23,67,822,379,0.4610705596107056,draft,4.3173428,-6.7241454,0.06558412,13.466579,3.979111,2.0498736,-3.66181,-5.659217,13.853231,-9.003185,2.5460384,7.974146,-9.2808695,-0.4178422,-4.588933,-2.3935528,-0.1089444,7.0523286,7.1663113,-5.2404914,-19.975859,3.4681902,-8.346306,6.530405
2947,1629632,Coby White,2019,1,2019-20,65,791,312,0.3944374209860936,draft,7.350873,-7.0394754,3.9265566,12.485365,4.739865,2.4706957,4.396926,-6.908795,12.529238,-1.2949253,-2.0141163,11.772769,-8.691654,6.3837943,-4.5230494,1.0939634,-7.2872334,5.9396515,4.842182,-3.5311124,-18.058973,-0.14137346,-5.1332,5.769474
2948,1629632,Coby White,2019,2,2020-21,69,902,375,0.4157427937915743,draft,3.5703592,-2.6676278,2.1959243,12.781452,6.3868833,1.1448455,-1.6785619,-2.2928581,11.792535,-9.700958,-1.7888259,9.1688,-11.476395,-0.109131396,-2.4497604,-2.6711605,-3.0893657,4.1609187,8.092537,-6.4291654,-20.113224,3.8609505,-8.494933,10.130666
2949,1629632,Coby White,2019,3,2021-22,61,643,279,0.4339035769828926,draft,2.9823966,-1.6435195,-0.78430796,13.378094,4.917905,1.3956804,4.502499,-6.094853,13.999826,-3.8139093,-6.0539904,12.74315,-4.409384,2.6948624,1.4793992,-2.160567,-3.3329906,4.439278,8.802207,-6.782049,-20.00122,0.92244244,-9.805574,10.2397995
2950,1629632,Coby White,2019,4,2022-23,73,594,263,0.4427609427609427,draft,1.2117054,-1.5662656,-4.607127,11.176252,1.3817363,-2.2842374,2.6539872,-5.034531,15.781096,-0.7311773,-3.5867088,12.697851,-3.9738624,8.116063,4.6176434,-7.681608,-3.1863408,8.897549,12.702562,-11.655479,-13.440321,5.9123116,-12.067539,16.388645
2951,1629633,Jarrett Culver,2019,1,2019-20,63,569,230,0.4042179261862917,draft,13.182277,2.1949148,1.928466,13.63441,5.351952,-2.8301873,3.204245,-8.231811,18.62912,2.759591,2.1732705,16.448557,-10.829206,9.656655,-10.108423,2.5914142,-6.2306433,13.559566,6.078696,-10.157869,-20.308582,7.654372,-8.451108,13.706948
2952,1629633,Jarrett Culver,2019,2,2020-21,33,168,69,0.4107142857142857,draft,17.337341,4.233361,7.9878564,9.933886,1.9339674,-6.358432,6.3510475,0.33903778,26.63448,10.083191,9.725893,12.12862,-15.76093,-4.307819,-9.748152,6.0644865,1.5322604,7.9246397,8.138038,-8.043417,-18.147602,12.637386,-7.6061735,13.341593
2953,1629633,Jarrett Culver,2019,3,2021-22,33,135,51,0.3777777777777777,draft,9.719028,-2.8978384,5.138132,10.414759,6.723842,-0.2667129,-2.2213154,-3.2615597,16.31745,-5.5593767,2.0335417,11.984407,-12.240585,1.8109866,-7.626776,6.7590737,-3.2682853,8.292099,7.815233,-5.465783,-20.794064,-0.4718439,-6.1910295,8.835015
2954,1629633,Jarrett Culver,2019,4,2022-23,9,43,17,0.3953488372093023,draft,14.386168,-5.5801663,1.8144218,14.5674095,8.232607,-3.9304137,10.327423,0.5056554,15.935641,2.5537572,15.240147,10.063959,-8.210324,-3.4065871,-13.2813225,7.366188,1.5686128,11.421855,12.196457,-18.92024,-8.670313,11.374262,-10.8513365,-1.8003814
2955,1629634,Brandon Clarke,2019,1,2019-20,57,479,296,0.6179540709812108,draft,17.044834,-7.2255507,0.59252447,23.930695,13.392275,-6.009172,4.055357,-9.51473,15.921112,2.68008,11.887598,22.838047,-14.582306,14.762138,-17.128082,1.5058951,-8.568373,26.370953,0.54315615,-13.583372,-26.540081,15.256014,-14.656246,9.999596
2956,1629634,Brandon Clarke,2019,2,2020-21,59,495,256,0.5171717171717172,draft,15.200369,0.22271878,0.96414834,21.494411,11.592523,-4.9237022,5.516281,-5.7115927,16.56566,2.98332,11.024927,11.094811,-16.139126,8.033939,-12.72905,-1.1240723,-7.2510176,13.95595,4.9616537,-14.965923,-18.975351,21.025146,-7.0797925,13.935173
2957,1629634,Brandon Clarke,2019,3,2021-22,64,447,288,0.6442953020134228,draft,16.48775,-4.798394,-6.895034,31.466932,11.866301,-10.420975,5.2060237,1.1678367,20.257366,11.145137,18.060146,17.888205,-5.8969417,-0.97415835,-21.063381,10.930334,7.020029,23.061777,2.9927387,-6.8289056,-35.133316,23.63506,-5.130731,11.811649
2958,1629634,Brandon Clarke,2019,4,2022-23,56,349,229,0.6561604584527221,draft,14.191296,-9.121919,-1.5439448,27.088564,5.7351,-1.668951,15.767593,-8.364525,23.460287,12.870093,12.443565,13.60729,-16.173923,1.3983141,-16.711784,3.3360815,2.0994494,11.394504,13.890123,-15.629542,-24.397293,23.466587,-7.46399,7.290173
2959,1629635,Sekou Doumbouya,2019,1,2019-20,35,236,92,0.3898305084745763,draft,14.380498,-6.108251,8.048683,18.125162,10.849872,2.855214,3.3202026,-2.1625988,15.552351,-6.137508,1.4119517,7.228118,-14.598677,8.526866,-9.424784,9.950775,-5.601983,9.084222,-1.1969414,-3.7765331,-17.938425,3.347052,-4.7787776,14.678844
2960,1629635,Sekou Doumbouya,2019,2,2020-21,52,282,107,0.3794326241134751,draft,16.071255,4.974305,5.4489994,9.082496,2.8948474,-6.682309,2.796369,-7.0570636,21.577337,8.003525,5.1098795,10.5984,-11.397327,0.3181623,-8.663559,7.1187425,-4.433949,9.887871,6.7859564,-5.299039,-14.379292,11.402064,-3.3063507,12.706598
2961,1629636,Darius Garland,2019,1,2019-20,59,699,280,0.4005722460658083,draft,5.362816,-6.8237543,2.9721832,10.254181,5.1682034,1.8360393,-0.6292965,-2.9976075,10.855413,-8.776283,-1.8184044,8.424533,-9.358168,2.289281,-4.206749,-2.3637376,-3.9521914,5.3741093,4.86431,-7.3818274,-15.291037,2.2180243,-9.744544,5.978755
2962,1629636,Darius Garland,2019,2,2020-21,54,802,362,0.4513715710723192,draft,8.506006,4.847378,6.736335,14.389936,8.07624,5.2136326,-4.110775,-4.5964003,8.31428,-11.665287,4.3318057,12.057593,-8.623735,9.442671,-7.7115197,-1.6554279,-4.9281707,11.601186,1.9453113,-2.9365237,-25.66937,2.5519896,-5.980913,8.3845
2963,1629636,Darius Garland,2019,3,2021-22,68,1172,542,0.462457337883959,draft,5.942799,2.9004002,8.58668,16.086176,6.4349265,3.575214,-6.8409624,-0.55431664,4.1770225,-10.486181,7.8679585,9.661633,-7.2210217,6.7832966,-6.591865,-7.742264,0.3803017,9.584579,2.4391525,-2.0651305,-25.844227,8.422765,-5.175991,4.1426063
2964,1629636,Darius Garland,2019,4,2022-23,69,1129,522,0.462356067316209,draft,5.2050257,-1.2012658,0.2190443,14.169307,3.346512,4.4619527,3.396288,-5.9083567,13.188688,-7.3695498,-1.1732645,8.967476,-6.698343,6.531033,-3.4881172,-2.835052,-3.8436582,6.243351,4.7917,-6.8887362,-20.41079,2.3815815,-6.3419194,10.402449
2965,1629637,Jaxson Hayes,2019,1,2019-20,61,256,174,0.6796875,draft,25.968147,-8.042873,8.860704,25.518547,2.390965,-20.618357,17.527523,2.4611638,32.6529,32.28434,30.469141,23.91143,-26.562057,-4.72194,-18.620354,3.1952465,6.1632643,20.878096,7.5542974,-13.113047,-26.267138,33.294075,-12.528006,10.035741
2966,1629637,Jaxson Hayes,2019,2,2020-21,56,279,174,0.6236559139784946,draft,22.464283,-2.6599565,-1.0086919,27.681023,24.760256,-12.165361,11.676651,4.7906795,20.344702,10.621874,17.907515,17.119976,-13.639824,-1.6584845,-20.909405,14.510455,1.1506995,18.608807,7.5461493,-22.680458,-17.141096,26.27635,-14.840969,8.919842
2967,1629637,Jaxson Hayes,2019,3,2021-22,70,398,245,0.6155778894472361,draft,14.22086,0.37040496,-0.42256546,25.775345,10.790228,-8.437831,10.240155,-15.918718,16.977886,12.653611,10.772147,26.104015,-16.341948,7.0584974,-13.132049,-2.7448688,-7.8179035,21.535078,13.481028,-16.305586,-27.860554,19.396374,-10.8388195,10.9897785
2968,1629637,Jaxson Hayes,2019,4,2022-23,42,156,86,0.5512820512820513,draft,16.225351,-3.2687266,0.82469463,17.062418,10.470113,-6.044322,1.7683659,-0.937979,22.105972,5.295142,18.198448,9.3995495,-15.545685,6.6397295,-14.353132,4.152257,-4.5764484,10.569855,12.338835,-18.331785,-11.916023,17.640816,-6.3285027,5.348481
2969,1629638,Nickeil Alexander-Walker,2019,1,2019-20,43,263,98,0.3726235741444867,draft,7.6399336,-5.0466633,4.7696953,6.2955246,6.0084467,3.7849925,0.8820051,-7.9903755,16.19244,-6.3590064,-5.690051,8.342173,-7.5066977,0.2978408,-3.9327843,0.72503924,-5.939517,2.339783,4.8462543,-5.2310553,-15.186492,0.08702916,-8.9273,2.2380962
2970,1629638,Nickeil Alexander-Walker,2019,2,2020-21,46,457,191,0.4179431072210066,draft,3.7146027,-4.2950807,2.0209556,13.178409,0.8823719,4.5719624,5.286663,-3.448533,14.372374,-6.816103,0.507079,5.53891,-9.600914,1.4613945,-0.986011,-2.0222127,-2.0996614,1.9941537,5.7634363,-4.9944434,-19.073605,1.8767503,-4.515783,8.235756
2971,1629638,Nickeil Alexander-Walker,2019,3,2021-22,62,678,253,0.3731563421828908,draft,4.660262,-4.21214,1.4169642,10.719015,6.0409684,-0.0714457,0.7967073,-0.73293895,12.671766,-5.727109,-3.1633463,7.130904,-6.9644284,1.1013646,-1.8839046,3.4552655,-3.1083353,3.2448542,5.785933,-5.1355743,-14.227415,1.952298,-6.2877407,7.542654
2972,1629638,Nickeil Alexander-Walker,2019,4,2022-23,55,293,131,0.447098976109215,draft,1.9962827,-3.0962908,-4.8970084,14.813402,4.8463387,0.75406694,-0.53572226,-9.135597,11.566448,-9.74292,-3.6162145,8.560536,-6.6580467,0.3195739,-1.6596278,-4.058156,-3.7521782,6.628636,9.863303,-9.013039,-18.671843,6.164616,-8.223726,10.621734
