tensor_index,PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,cohort_label,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24,shot_style_subtype_id,shot_style_subtype,shot_style_subtype_probability,shot_style_entropy,shot_style_prob_0,shot_style_prob_1,shot_style_prob_2,shot_style_prob_3,shot_style_prob_4
149,2035,DerMarr Johnson,2000,2,2001-02,69,540,214,0.3962962962962963,draft,10.083062,-13.217356,-4.2013316,23.517149,17.554422,-8.919246,8.476072,-0.76515007,1.1831487,-2.6826677,9.162195,15.538183,5.339517,-9.776947,-12.377845,-0.12764058,6.4905024,21.185448,-3.6388216,-12.973075,-16.205343,13.600477,-20.295765,-8.01658,4,Midrange Shot Creators,0.999421794811839,0.004888894047085932,0.0005782051881610812,3.9290053107338163e-25,1.4537880397087108e-48,5.015270748834806e-25,0.999421794811839
150,2035,DerMarr Johnson,2000,4,2003-04,20,97,36,0.3711340206185567,draft,9.979731,-18.445816,-2.6791623,16.853941,16.260986,-8.889283,7.2245245,1.2394783,9.144477,1.6017091,8.907066,19.733692,7.3371444,-5.6363072,-8.452423,1.6614851,0.74470735,15.582764,-4.7559433,-11.6481495,-16.88736,1.9503454,-19.56744,-19.608267,4,Midrange Shot Creators,0.9999999931347503,1.3590990024436155e-07,2.9525203244114647e-20,3.5124908467642146e-37,2.0376673916883386e-41,6.865248022158463e-09,0.9999999931347503
151,2036,Chris Mihm,2000,1,2000-01,57,391,173,0.4424552429667519,draft,9.116184,-19.867903,-3.5608501,18.886658,9.442608,0.67041683,12.22008,-8.780279,11.993146,-2.934516,8.778069,9.055439,-5.3984847,-10.565422,-11.980917,1.641103,6.588604,14.268572,5.987439,-14.922447,-15.742346,11.894645,-17.308376,-8.072211,2,Arc-Heavy Spacers,0.9993919466651694,0.0051216000966342,1.5049452793466805e-27,4.2636543207026954e-26,0.9993919466651694,0.0006064796318818488,1.573702948903001e-06
152,2036,Chris Mihm,2000,2,2001-02,72,526,221,0.4201520912547528,draft,9.704124,-19.278805,-0.9801189,28.831345,20.409056,-4.398709,17.12775,-7.6055465,4.9660482,5.375037,-2.482659,24.780924,0.9427495,10.9312935,-7.21523,-3.9677467,-10.926069,15.316782,-3.6016757,-13.813116,-21.235895,5.678658,-15.813108,-4.8236513,4,Midrange Shot Creators,0.9999999999274038,1.7674782414094943e-09,2.3298876698967362e-31,7.259813884079757e-11,3.568755896198292e-232,5.481165673661422e-222,0.9999999999274038
153,2036,Chris Mihm,2000,3,2002-03,52,287,116,0.4041811846689895,draft,16.071987,-19.439034,-1.1244849,19.600266,21.350191,-10.525384,9.012863,-0.082464695,14.241261,8.845435,6.2038584,19.304283,6.051139,-5.0497828,-13.132112,1.5343069,0.94680274,13.60717,-9.193171,-13.161236,-15.082069,11.878223,-21.481823,-15.227505,4,Midrange Shot Creators,0.9649308350703862,0.15200909316330413,1.1083881799439317e-27,1.168005332644554e-23,0.03506232358966103,6.841339949197588e-06,0.9649308350703862
154,2036,Chris Mihm,2000,4,2003-04,72,381,186,0.4881889763779528,draft,14.641579,-12.020385,-9.753077,29.959076,17.914494,-16.043615,8.342328,-10.323008,6.997514,10.792984,23.816792,21.469517,1.0495834,-14.605168,-20.357866,6.881819,6.0736194,28.840843,3.7022088,-13.953552,-23.30416,20.385216,-12.466197,-10.704863,2,Arc-Heavy Spacers,0.5643578865043742,0.6848402853280477,3.187273544710975e-10,9.094646219485022e-43,0.5643578865043742,3.2322118567774397e-29,0.4356421131769002
155,2037,Jamal Crawford,2000,1,2000-01,57,303,107,0.3531353135313531,draft,0.118723035,-14.20788,-4.0656915,14.526577,7.2403555,-2.4839492,1.5426681,-8.161407,3.671752,-3.8998985,0.5351018,13.508947,-0.586123,-1.9555757,-2.6787572,-1.1451826,-2.5786953,11.791847,7.6168194,-4.9166436,-14.722786,0.57111996,-9.074406,-4.101881,4,Midrange Shot Creators,0.9940500320680343,0.036422780525293706,0.005949910993566667,5.6938398739930843e-08,3.9893487731502992e-19,9.65346775875796e-61,0.9940500320680343
156,2037,Jamal Crawford,2000,2,2001-02,23,187,89,0.4759358288770053,draft,3.459274,-8.079237,0.4301275,19.619625,10.296666,2.9441524,2.5580506,-6.418998,9.291898,-12.479792,-5.1263204,10.975693,-2.8081188,4.857438,0.50061405,-6.71527,-5.4617553,6.6527944,-3.6485047,-5.3274245,-23.77799,-0.25250876,-11.878232,5.540524,1,Balanced Three-Level Scorers,0.9991392077708671,0.007272525910509157,0.0007465978891419592,0.9991392077708671,1.7872235281889663e-237,2.4724768288558208e-101,0.00011419433999322231
157,2037,Jamal Crawford,2000,3,2002-03,80,806,334,0.4143920595533499,draft,3.119547,-8.0434475,-9.173549,22.141153,16.363522,-6.743813,1.5078405,-8.929816,1.3491927,-5.385277,4.051928,13.990209,2.728145,-3.5465348,-5.2789907,-4.3283772,-1.0202905,16.765926,5.0576973,-11.986497,-17.27382,10.864706,-13.311773,-2.217784,0,Rim Pressure Drivers,0.9970909493784322,0.019898093549031215,0.9970909493784322,4.765743528578199e-07,1.7242137556665317e-76,4.335366669857458e-179,0.0029085740472140848
158,2037,Jamal Crawford,2000,4,2003-04,80,1315,508,0.3863117870722433,draft,2.6474547,-15.406647,-4.5375786,17.366617,9.1178465,-2.6031318,3.3982882,-6.5650744,5.3403635,-3.1310608,3.4669104,11.311373,-0.67185926,-6.3948717,-5.587309,-1.6960084,1.0353715,10.053167,5.490118,-7.5485144,-15.539797,4.838453,-10.484554,-6.253646,0,Rim Pressure Drivers,0.9996868570695624,0.003019552591239502,0.9996868570695624,2.2422924752792772e-14,0.0002314322360811744,3.8394538871066005e-12,8.171069049345094e-05
159,2038,Joel Przybilla,2000,1,2000-01,19,35,12,0.3428571428571428,draft,29.75114,-22.085745,-10.40911,43.49681,41.55896,-42.557457,25.736181,1.8495883,-10.479305,27.05796,45.573566,36.579144,14.499198,-32.714752,-32.082024,9.795195,12.575208,52.008026,-11.705392,-31.72694,-9.889074,37.1529,-31.955044,-32.998425,2,Arc-Heavy Spacers,1.0,1.146086495327253e-14,3.383320563238536e-52,5.530823059244599e-258,1.0,3.451296786679913e-29,4.147825339203513e-16
160,2038,Joel Przybilla,2000,2,2001-02,58,142,76,0.5352112676056338,draft,32.774654,-24.356169,-15.721853,45.94963,53.095398,-45.553307,29.718006,3.899952,-6.5286403,25.640562,48.149254,46.816776,16.244081,-35.78793,-36.295715,3.801193,14.536464,58.767086,-14.691496,-42.173466,-16.505962,43.561825,-49.12827,-45.055504,2,Arc-Heavy Spacers,1.0,3.571214134366919e-22,9.56668377922821e-59,0.0,1.0,7.497525264535984e-27,1.2917157410155889e-23
161,2038,Joel Przybilla,2000,3,2002-03,23,46,18,0.391304347826087,draft,22.215893,-24.92537,-21.471827,44.37838,44.82177,-28.991575,18.584,-1.7105858,-1.6911113,17.545553,36.553688,23.7453,17.002327,-24.336277,-28.668377,5.676,10.188334,37.779472,-11.57748,-31.45465,-12.179737,39.314682,-27.122536,-32.123154,2,Arc-Heavy Spacers,0.9999973811499715,3.6278337514674995e-05,7.549331016053455e-57,3.2482349414274465e-175,0.9999973811499715,8.371820620892809e-37,2.6188500341828327e-06
162,2038,Joel Przybilla,2000,4,2003-04,11,50,18,0.36,draft,23.199413,-21.44934,-12.779152,31.439358,41.145325,-18.833332,25.133945,-7.28029,6.5640397,6.818399,23.816137,25.982368,14.882744,-32.265625,-25.126913,-3.08414,11.815287,32.65542,-13.245972,-35.338715,-17.130775,32.03492,-43.044727,-36.712963,2,Arc-Heavy Spacers,1.0,1.3092996123787155e-18,1.9734993495790122e-129,7.711016634296033e-196,1.0,4.5973199843968825e-30,4.738513306324791e-20
163,2039,Keyon Dooling,2000,1,2000-01,76,362,148,0.4088397790055249,draft,10.115289,-11.329569,-8.369634,26.894604,23.041113,-10.019838,13.584579,-7.64703,-4.274644,-5.4083652,6.7496347,23.787659,5.2105904,-2.0213876,-11.493672,-2.3268442,-3.4673505,29.009527,-2.009385,-21.92001,-17.465546,10.258772,-23.485516,-7.703738,4,Midrange Shot Creators,0.9999999999997442,7.242360893163388e-12,2.5285014128789263e-13,2.096020927507778e-18,6.698904996090302e-237,1.2247291683133179e-254,0.9999999999997442
164,2039,Keyon Dooling,2000,2,2001-02,14,57,22,0.3859649122807017,draft,1.2983011,-23.512726,-6.794595,9.471457,1.7213581,-8.413798,-5.3917174,0.54436934,11.848597,-5.915525,8.520159,7.4310207,-6.0859714,-9.709323,-3.6913085,1.3002898,0.45888317,10.997116,6.7548223,-8.278574,-11.143389,3.3107796,-8.744839,-2.0473533,3,Interior Finishers,0.9999986893258416,1.9967203671643455e-05,4.1693731913828016e-55,4.8361817836552936e-15,7.125464349367565e-07,0.9999986893258416,5.98127722910417e-07
165,2039,Keyon Dooling,2000,3,2002-03,55,329,128,0.3890577507598784,draft,6.1896343,-15.019737,-1.8373524,19.492323,14.575163,-3.3424778,5.3191576,-4.799402,0.15665197,-6.143266,5.1555257,14.903358,0.23444831,-1.9621052,-7.213126,-2.6726298,-1.8714638,15.8211155,-1.5869348,-8.918129,-15.900485,3.370533,-15.159895,-7.2657433,0,Rim Pressure Drivers,0.9999940065157615,7.806414919957142e-05,0.9999940065157615,4.847968453257094e-13,1.4139694811862102e-93,1.9347793670154964e-26,5.9934837547160186e-06
166,2039,Keyon Dooling,2000,4,2003-04,56,351,137,0.3903133903133903,draft,7.253246,-17.007711,-5.633677,20.190763,13.9700575,-11.228379,5.2039504,-1.4559574,4.2502494,1.5490304,12.495324,12.513334,-2.0873463,-9.795502,-8.182214,-0.0859794,0.9193596,14.884621,4.681842,-12.405698,-10.729824,11.461092,-11.924799,-7.9123197,4,Midrange Shot Creators,0.750111222179758,0.7112043308174902,0.06868926366087422,2.3287747118714893e-18,0.18092695234660616,0.0002725618127605664,0.750111222179758
167,2040,Jerome Moiso,2000,1,2000-01,15,30,12,0.4,draft,15.947365,-8.0811205,-1.8804053,7.5130124,6.225466,-11.808609,7.520424,1.9881831,21.954731,3.4463267,15.006075,18.00442,-1.860446,-14.805439,-11.79858,-6.470925,4.6147614,14.024149,1.2299445,-20.934355,-14.602324,13.043631,-24.749256,-10.94579,2,Arc-Heavy Spacers,0.9999969884560486,4.129747818555132e-05,7.88738424701814e-66,8.999537473270919e-79,0.9999969884560486,3.01154352184683e-06,4.295956309465282e-13
168,2040,Jerome Moiso,2000,3,2002-03,48,171,89,0.52046783625731,draft,21.072914,-27.915695,-15.582623,43.5151,36.988155,-27.106346,13.306023,-9.677112,-4.771583,7.894081,29.650648,25.949642,5.239087,-23.493723,-29.809689,3.7850766,8.108553,46.449905,-15.032829,-25.435963,-20.055223,35.38363,-30.26022,-19.489578,4,Midrange Shot Creators,0.9999990706848846,1.3842072612497418e-05,4.958508971231292e-38,3.4154844151276284e-136,6.911008625270904e-10,9.286240136788478e-07,0.9999990706848846
169,2040,Jerome Moiso,2000,4,2003-04,20,84,40,0.4761904761904761,draft,22.091583,-20.290823,-7.5806274,25.258923,17.501945,-20.63079,15.894295,-0.8945737,2.513085,13.049683,29.656052,29.191914,12.921516,-17.946262,-28.722343,3.07372,12.421558,37.093933,0.8466002,-25.430302,-15.177116,19.051914,-26.557732,-27.127102,2,Arc-Heavy Spacers,0.9999894432259874,0.00013153323644521985,1.8788598055538913e-56,1.029622886959528e-121,0.9999894432259874,8.815434829969482e-10,1.0555892471921325e-05
170,2041,Etan Thomas,2000,2,2001-02,37,151,81,0.5364238410596026,draft,19.036053,-10.765896,1.3750327,13.928231,11.309979,-13.665145,18.430065,-3.8577344,14.83408,5.5766068,20.05915,20.864174,-5.463048,-19.550533,-16.140015,-1.0374138,6.4773836,24.078964,-0.6420131,-24.613274,-14.410472,18.307705,-29.344673,-15.700723,2,Arc-Heavy Spacers,0.9999999999800551,5.242898975396822e-10,1.1576924702995935e-65,2.9212400514770195e-98,0.9999999999800551,7.012255148358648e-12,1.2933014295164392e-11
171,2041,Etan Thomas,2000,3,2002-03,32,124,61,0.4919354838709677,draft,10.121477,-21.065817,-2.4378762,22.29747,12.669102,-21.827452,4.365055,10.307882,13.016429,10.85795,21.09795,19.25864,-6.338358,-17.540869,-6.215802,-2.8631825,8.891317,17.378328,2.6378021,-11.030702,-15.649353,17.98629,-19.658028,-4.9712553,2,Arc-Heavy Spacers,0.9999999999860876,3.7044117747520323e-10,1.9750636639301998e-77,3.646157274831981e-114,0.9999999999860876,9.367328993827365e-12,4.543208446368561e-12
172,2041,Etan Thomas,2000,4,2003-04,79,526,257,0.4885931558935361,draft,15.820553,-18.28056,-7.3375044,24.18739,18.038658,-27.297958,6.514132,4.229181,9.097312,15.187723,26.459604,24.996983,-1.8384774,-20.910294,-15.924536,3.796185,7.2239604,29.180069,-1.6899087,-15.309502,-18.258091,21.777176,-20.022427,-9.471775,2,Arc-Heavy Spacers,0.9999274785263221,0.0007637687135089748,1.425842381065914e-35,1.293698067295399e-82,0.9999274785263221,7.252131924795743e-05,1.544308733620098e-10
173,2042,Courtney Alexander,2000,1,2000-01,62,573,239,0.4171029668411867,draft,3.7480621,-7.3179836,-4.019112,17.0803,10.9412365,0.4344225,3.2024193,-6.9907837,7.788266,-9.860154,-4.0071864,12.538023,2.8876526,-4.766726,-5.4011097,1.6442678,1.7966324,10.9183445,2.5117357,-6.4014006,-23.331865,2.403338,-12.90895,-1.3722038,4,Midrange Shot Creators,0.6297462227526324,0.6591084294326303,0.3702524617210484,1.3155263160341023e-06,8.5124176574026e-43,7.672956212158927e-57,0.6297462227526324
174,2042,Courtney Alexander,2000,2,2001-02,54,474,223,0.4704641350210971,draft,2.756639,-8.50352,-1.505042,18.185577,11.393494,-1.4170498,8.908278,-3.8907144,9.875559,1.7689389,-2.9499679,24.25407,4.985613,1.0784081,-0.7496728,-1.6046345,-1.7925992,6.6973233,7.9064,-8.488348,-23.917908,-5.988569,-13.485334,-6.8431635,4,Midrange Shot Creators,1.0,1.2011914732967119e-14,9.187663165321165e-23,4.3472559859170103e-16,2.4193554658584787e-60,2.5105506977302797e-164,1.0
175,2042,Courtney Alexander,2000,3,2002-03,66,505,193,0.3821782178217822,draft,9.374633,-17.898907,-3.095276,23.02538,21.804298,-9.942979,14.353289,5.282358,2.8117244,-0.35367018,4.88872,18.725624,3.7090242,-5.890397,-7.161153,3.3808858,-1.7208319,16.114592,-9.956089,-13.662569,-16.519564,4.27601,-18.682047,-8.544323,4,Midrange Shot Creators,0.9999997010408584,4.790209972459236e-06,2.989591378695093e-07,8.677272641155217e-16,6.034597586430466e-179,1.0275949264077486e-40,0.9999997010408584
176,2044,Jason Collier,2000,3,2002-03,12,36,17,0.4722222222222222,draft,22.833012,-24.599339,-8.524843,45.850452,36.45821,-28.704857,23.517277,-9.429577,-8.724401,12.484512,36.678204,23.391724,3.599737,-32.001286,-25.582153,3.969143,11.414346,42.23713,-9.480948,-28.022816,-13.093324,35.855755,-27.682442,-22.350916,2,Arc-Heavy Spacers,0.9999999998650537,3.2016230656198543e-09,1.2057332607011057e-68,6.10227956651566e-164,0.9999999998650537,4.147232569453171e-23,1.349402113489124e-10
177,2044,Jason Collier,2000,4,2003-04,20,165,79,0.4787878787878787,draft,6.542371,-14.827887,-16.690052,37.703934,30.344767,-19.340221,11.516949,-6.686283,-0.06780529,4.560528,9.270664,29.684471,10.935818,-19.860374,-9.623432,-6.9921665,5.5375185,26.825073,-4.507726,-18.697556,-30.113262,19.048267,-26.239399,-9.093647,4,Midrange Shot Creators,1.0,4.010640074016377e-40,1.4514988105923802e-41,2.3360895019238913e-48,3.138034769220406e-53,1.2242342797502025e-237,1.0
178,2045,Hedo Turkoglu,2000,1,2000-01,70,335,138,0.4119402985074626,draft,10.083229,-19.489264,-5.2761188,21.959671,17.680573,-10.638709,9.116766,-2.344368,3.5920372,1.7477789,10.94821,19.065384,3.097023,-10.084643,-12.09486,2.0466132,3.1829565,21.0831,-3.7326326,-12.582283,-16.72807,8.7446,-19.116625,-13.102947,0,Rim Pressure Drivers,0.9996325596569687,0.0032735058137699407,0.9996325596569687,6.143922946494501e-27,7.093483048891285e-20,5.431116685634461e-09,0.00036743491191794863
179,2045,Hedo Turkoglu,2000,2,2001-02,80,686,290,0.4227405247813411,draft,9.256008,-10.861933,-2.5232606,22.971315,17.028055,-5.160772,4.22174,-2.9464107,0.21418285,-12.601088,8.766716,12.920515,-1.1925642,-8.155571,-11.496317,0.020915985,2.1270838,20.768763,-5.001749,-11.184745,-20.019577,8.336896,-16.974728,-3.9809904,4,Midrange Shot Creators,0.9480998677600072,0.2040725090858274,0.051900132239992174,5.0040423448953734e-21,1.332679525575064e-169,1.2037197688747306e-65,0.9480998677600072
180,2045,Hedo Turkoglu,2000,3,2002-03,66,391,165,0.4219948849104859,draft,4.69571,-14.806864,-5.3799133,20.835384,12.412285,-7.9309697,4.2723074,-8.624186,2.161047,-1.7657135,7.403018,20.315899,2.4459558,-8.689617,-9.162212,-3.9606595,1.6377639,18.626812,2.077701,-10.34124,-21.724873,5.2539973,-16.384884,-9.418674,4,Midrange Shot Creators,0.9799101174138714,0.09838871436100452,0.020089882586122043,1.2147677542006982e-17,9.048687878135558e-15,8.647924323067063e-56,0.9799101174138714
181,2045,Hedo Turkoglu,2000,4,2003-04,79,645,262,0.4062015503875969,draft,4.7499037,-9.683492,-0.8509886,16.191662,9.284959,1.407108,7.8131175,-0.72384,7.0139875,-8.18233,-3.1386576,11.3534565,-0.8940247,0.11506659,-4.4280367,3.1442091,-1.6522691,9.127293,-2.2413766,-4.550216,-20.525105,0.21362776,-10.73328,1.0189626,0,Rim Pressure Drivers,0.9988757265230398,0.009439741276021492,0.9988757265230398,0.0007930260350813903,2.940938095264156e-169,1.9303844452847272e-59,0.0003312474418808957
182,2046,Desmond Mason,2000,1,2000-01,75,437,189,0.4324942791762013,draft,7.3618736,-11.578468,-4.961788,23.01249,12.033758,-10.371855,9.5736885,-10.944559,2.4425144,3.9604564,9.269262,24.416348,1.5872827,-7.7306356,-10.132265,-4.532066,1.1622539,22.174074,6.395153,-13.428045,-21.075302,10.220066,-17.617365,-9.585024,4,Midrange Shot Creators,0.9984100237594997,0.0118345760181889,0.0015899762404979919,2.3126484044343356e-21,6.329301154804231e-22,8.057290910804954e-133,0.9984100237594997
183,2046,Desmond Mason,2000,2,2001-02,75,768,357,0.46484375,draft,6.896201,-22.193222,-5.961262,18.591143,14.798647,-9.669467,4.2435074,-2.2664258,3.3590884,-1.5514483,9.902775,17.45857,-0.9093125,-7.9488025,-10.370586,-2.2042193,1.5925332,19.4039,3.2542922,-14.961869,-12.778681,8.817745,-19.459377,-9.718702,0,Rim Pressure Drivers,0.8817763014541112,0.36337083118209035,0.8817763014541112,1.8185174150875562e-16,1.1307697542561324e-11,1.2106579962740296e-21,0.1182236985345809
184,2046,Desmond Mason,2000,3,2002-03,80,1015,457,0.4502463054187192,draft,7.553647,-16.861046,-7.9058313,21.74155,15.934179,-11.000193,10.922279,-2.8888865,2.9888916,2.5559645,9.952776,21.150108,2.7372155,-8.723771,-9.392496,-1.8728704,1.5442543,20.29512,1.1013583,-15.68846,-16.207012,9.68365,-19.722717,-11.110744,0,Rim Pressure Drivers,0.9999937906679871,8.065583332949821e-05,0.9999937906679871,9.98452857977926e-28,2.5809973939469283e-31,2.51707846016631e-38,6.209332010456368e-06
185,2046,Desmond Mason,2000,4,2003-04,82,866,409,0.4722863741339492,draft,10.457907,-20.030052,-13.47522,30.155695,24.177467,-17.887493,11.914553,-0.67820024,0.24848127,6.2318735,17.011684,25.040043,6.924358,-17.460352,-16.195602,2.362277,6.960663,28.232029,-0.69196427,-19.555138,-19.340935,17.481853,-23.758463,-16.202942,2,Arc-Heavy Spacers,0.9870167738762218,0.07818798704681489,0.005646742458359388,7.658915107265275e-61,0.9870167738762218,9.634039768784194e-15,0.00733648366540972
186,2047,Quentin Richardson,2000,1,2000-01,75,525,232,0.4419047619047619,draft,16.022533,-18.580097,-7.940399,30.559933,27.8555,-21.380333,8.764216,-5.9341025,-6.677005,8.796062,21.55074,27.916119,6.9446325,-7.875135,-18.425854,-6.246768,2.0020607,36.822227,-8.6193,-20.882885,-14.505174,21.591343,-26.821245,-13.981779,0,Rim Pressure Drivers,0.9999994732315793,8.141998528015457e-06,0.9999994732315793,1.602950504508635e-45,1.323734136023909e-177,1.3303849198433508e-295,5.267684233883989e-07
187,2047,Quentin Richardson,2000,2,2001-02,81,924,401,0.4339826839826839,draft,10.794132,-17.596897,-8.211401,27.63104,19.40513,-13.055946,9.597174,-7.6815987,-1.1481,3.711642,13.231394,21.61961,3.2743292,-11.707638,-16.02024,1.8156072,2.914144,26.953396,-1.1864777,-13.576151,-19.077667,14.677889,-17.924309,-11.467029,0,Rim Pressure Drivers,0.9985952192895088,0.01064357963741445,0.9985952192895088,5.559489185789434e-29,1.2024217450216108e-10,1.7362905014732805e-06,0.0014030442997492695
188,2047,Quentin Richardson,2000,3,2002-03,58,543,203,0.3738489871086556,draft,11.055967,-20.933205,-9.952845,29.093273,21.303719,-16.07976,11.597088,-5.4605713,-0.546322,8.097883,16.227478,20.18557,5.0301647,-13.904789,-15.753579,3.9094145,4.9927754,26.60638,-2.9842386,-13.918545,-16.763157,17.590387,-17.606073,-15.563869,2,Arc-Heavy Spacers,0.9989119039065246,0.009155948428054742,0.00023762918342360397,4.010864807128874e-40,0.9989119039065246,0.0008360913110226416,1.4375599030841866e-05
189,2047,Quentin Richardson,2000,4,2003-04,65,1067,425,0.3983130271790066,draft,13.090082,-17.245443,-6.5208635,27.691198,21.901184,-17.052135,11.469013,-6.180605,-1.6338327,8.638287,14.770689,27.30133,7.201006,-11.937421,-16.47113,1.1143911,3.4086509,28.508045,-5.1227202,-13.968927,-20.117464,12.955538,-21.102386,-17.570766,0,Rim Pressure Drivers,0.9992784958025036,0.005951501601858205,0.9992784958025036,2.9485423391981544e-38,1.5015837964522688e-06,1.2968889428514906e-15,0.0007200026136972045
190,2048,Jamaal Magloire,2000,1,2000-01,67,270,122,0.4518518518518518,draft,17.980783,-19.953903,-12.8065605,35.317005,31.142752,-25.814049,22.438643,-3.685598,-6.1333,12.819519,30.209423,28.839714,6.1348305,-27.415546,-23.090786,4.187932,10.649615,40.537094,-3.225084,-26.76371,-15.418159,28.695988,-30.175571,-25.561998,2,Arc-Heavy Spacers,0.9999998745934214,2.118334890811737e-06,7.195957807454007e-16,3.2809122703593943e-136,0.9999998745934214,3.156069600518367e-13,1.254062602325115e-07
191,2048,Jamaal Magloire,2000,2,2001-02,82,413,227,0.549636803874092,draft,26.283562,-28.707024,-19.724764,45.492985,50.882782,-37.42181,20.901295,8.633741,-10.186098,17.655039,36.961174,43.86792,15.366579,-23.878962,-37.631535,10.932196,12.941577,56.906284,-8.452774,-39.283993,-15.469416,35.164368,-44.460102,-31.159355,2,Arc-Heavy Spacers,0.9999981677485524,2.6036227340156607e-05,2.4110720631070654e-35,2.4823693312322623e-238,0.9999981677485524,7.063683395684967e-17,1.832251446546381e-06
