PLAYER_ID,PLAYER_NAME,player_name_key,draft_year,INPUT_SEASON,FORECAST_SEASON,predicted_class,actual_class,label_known,is_correct,sleeper_probability,neutral_probability,bust_probability,confidence_rating,confidence_score,uncertainty_proxy,holdout_split_tag,actual_years5_7_perf_score_component_mean,predicted_years5_7_perf_score_component_mean,performance_pred_error_component_mean,actual_scoring_metric_score,actual_efficiency_metric_score,actual_playmaking_metric_score,actual_defense_metric_score,actual_control_metric_score,predicted_scoring_metric_score,predicted_efficiency_metric_score,predicted_playmaking_metric_score,predicted_defense_metric_score,predicted_control_metric_score,actual_years5_7_games_avg,actual_years5_7_minutes_avg,actual_years5_7_points_avg,actual_years5_7_rebounds_avg,actual_years5_7_assists_avg,boxscore_target_support_flag,performance_test_prediction_available,identity_source,classification_support_flag,forecast_support_flag,block1_ready_flag,deliverable3_block1_note
,Anthony Gill,anthony gill,,,,Bust,,0,,0.009276216,0.14761229,0.8431115,High,0.8431115,0.1568885,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Anthony Johnson,anthony johnson,,,,Bust,Neutral,1,0.0,0.0026126013,0.02560631,0.97178113,High,0.97178113,0.028218870000000007,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Anthony Mason,anthony mason,,,,Sleeper,,0,,0.83847344,0.08210902,0.079417594,High,0.83847344,0.16152655999999999,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Anthony Morrow,anthony morrow,,,,Bust,Bust,1,1.0,0.06398501,0.33436105,0.60165393,Medium,0.60165393,0.39834607,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2225.0,Anthony Parker,tony parker,2000,2001-2005,2005-2008,Neutral,,0,,0.0678218,0.85848844,0.07368972,High,0.85848844,0.14151155999999998,Train,45.0292916962113,,,61.90209459989446,53.87565863166449,58.27988157021778,43.62582433711391,7.462999342165831,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,fuzzy_name_fallback:tony parker,prediction_only,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Anthony Peeler,anthony peeler,,,,Bust,,0,,0.0064467452,0.23207122,0.76148206,High,0.76148206,0.23851794000000004,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Anthony Randolph,anthony randolph,,,,Bust,,0,,0.0045461776,0.3455632,0.6498906,Medium,0.6498906,0.3501094,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Anthony Tolliver,anthony tolliver,,,,Bust,Bust,1,1.0,0.0038371065,0.04055815,0.95560473,High,0.95560473,0.04439526999999999,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Antoine Walker,antoine walker,,,,Sleeper,Sleeper,1,1.0,0.99663275,0.0031397755,0.00022750403,High,0.99663275,0.003367250000000044,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Antoine Wright,antoine wright,,,,Bust,,0,,0.0006150011,0.035275634,0.9641094,High,0.9641094,0.035890599999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Antonio Daniels,antonio daniels,,,,Bust,Neutral,1,0.0,0.1767245,0.14980234,0.67347324,Medium,0.67347324,0.32652676,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Antonio Davis,antonio davis,,,,Neutral,Bust,1,0.0,0.1007805,0.7724405,0.12677898,High,0.7724405,0.22755950000000003,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Antonio McDyess,antonio mcdyess,,,,Sleeper,Neutral,1,0.0,0.84525615,0.087413214,0.06733066,High,0.84525615,0.15474385000000002,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Aron Baynes,aron baynes,,,,Bust,Bust,1,1.0,0.0022065525,0.27378955,0.724004,High,0.724004,0.275996,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201167.0,Arron Afflalo,arron afflalo,2006,2007-2011,2011-2014,Bust,Neutral,1,0.0,0.0103955865,0.35634914,0.6332553,Medium,0.6332553,0.36674470000000003,Train,33.463967722257934,,,48.95585926104209,51.29502008454138,32.35467271422488,26.342583041335647,8.371703510145664,,,,,,45.666666666666664,1619.6638890000002,795.6666666666666,167.0,151.33333333333334,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Austin Croshere,austin croshere,,,,Bust,Bust,1,1.0,0.002334115,0.0808076,0.9168582,High,0.9168582,0.08314180000000004,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Austin Daye,austin daye,,,,Bust,,0,,0.0010555843,0.014335556,0.9846089,High,0.9846089,0.015391099999999991,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Austin Reaves,austin reaves,,,,Sleeper,,0,,0.9736145,0.024863454,0.0015220076,High,0.9736145,0.02638549999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
203085.0,Austin Rivers,austin rivers,2012,2012-2016,2016-2019,Bust,Neutral,1,0.0,0.006768095,0.2938445,0.69938743,Medium,0.69938743,0.30061256999999997,Train,28.185262121259825,,,35.84776339675308,35.34280610075864,40.7256757137397,26.88375451070409,2.126310884343648,,,,,,70.33333333333333,2046.0055556666666,809.0,156.0,204.33333333333334,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
202340.0,Avery Bradley,avery bradley,2010,2010-2014,2014-2017,Bust,Neutral,1,0.0,0.0043274644,0.46014127,0.5355312,Low,0.5355312,0.4644688,Train,33.87386846813308,,,45.74807811405904,36.65240506246635,24.40403834656796,49.12271045006531,13.442110367506746,,,,,,69.33333333333333,2266.0533333333333,1040.0,265.0,138.33333333333334,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Avery Johnson,avery johnson,,,,Bust,,0,,0.01449274,0.027748065,0.95775914,High,0.95775914,0.04224086000000005,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Ayo Dosunmu,ayo dosunmu,,,,Neutral,,0,,0.008173701,0.5993725,0.39245382,Medium,0.5993725,0.4006275,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1628389.0,Bam Adebayo,bam adebayo,2017,2017-2021,2021-2024,Sleeper,Sleeper,1,1.0,0.961485,0.035569802,0.0029450816,High,0.961485,0.038514999999999966,Test,56.96317088623853,44.7520666,-12.211103399999992,64.55577214140644,65.29206065040735,31.07582092130093,62.46086130076611,61.43133941731179,47.82391,52.76938,38.96202,50.755703,33.44932,67.33333333333333,2279.9094443333333,1321.3333333333333,663.0,236.0,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
1884.0,Baron Davis,baron davis,1999,1999-2003,2003-2006,Neutral,Neutral,1,1.0,0.032533307,0.9605466,0.0069200583,High,0.9605466,0.03945339999999997,Train,46.898760524347594,,,58.797621585951966,21.395585122290512,77.68092277706738,64.44852797262813,12.171145163799938,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2732.0,Ben Gordon,ben gordon,2003,2004-2008,2008-2011,Neutral,Neutral,1,1.0,0.13711081,0.8549638,0.007925429,High,0.8549638,0.14503619999999995,Train,33.071727030126176,,,53.17431726346936,49.20833303852537,27.48971835060049,30.0516805657774,5.434585932258266,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
203463.0,Ben McLemore,ben mclemore,2013,2013-2017,2017-2020,Neutral,Bust,1,0.0,0.0016207289,0.79592806,0.20245126,High,0.79592806,0.20407193999999995,Test,30.29836582866857,37.6370842,7.338718599999996,40.09344638490937,60.35553381423428,16.716184571518443,23.164796960919396,11.161867411761351,39.64552,44.41906,32.89323,43.012695,28.214916,48.666666666666664,955.9094444333332,404.0,104.33333333333333,37.666666666666664,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Ben Simmons,ben simmons,,,,Sleeper,,0,,0.6853968,0.30239204,0.012211138,Medium,0.6853968,0.31460319999999997,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Ben Wallace,ben wallace,,,,Neutral,Sleeper,1,0.0,0.013469614,0.92483705,0.0616933,High,0.92483705,0.07516294999999995,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Bennedict Mathurin,bennedict mathurin,,,,Neutral,,0,,0.029376028,0.96540636,0.00521766,High,0.96540636,0.03459363999999998,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2757.0,Beno Udrih,beno udrih,2003,2004-2008,2008-2011,Neutral,Neutral,1,1.0,0.03137894,0.5595515,0.4090696,Medium,0.5595515,0.4404485,Train,38.39327108960735,,,34.83677406178481,51.787560216576026,57.20322201906445,41.06004009860271,7.078759052008804,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Bimbo Coles,bimbo coles,,,,Bust,,0,,0.00091803906,0.0068401964,0.99224186,High,0.99224186,0.007758139999999969,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202687.0,Bismack Biyombo,bismack biyombo,2011,2011-2015,2015-2018,Neutral,Neutral,1,1.0,0.00038845098,0.72849715,0.27111444,High,0.72849715,0.27150284999999996,Train,42.22773454675247,,,17.210044694466813,51.81692071661489,10.031752345483186,57.73381738710952,74.34613759008796,,,,,,81.66666666666667,1698.716111,468.3333333333333,563.3333333333334,56.333333333333336,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201933.0,Blake Griffin,blake griffin,2010,2010-2014,2014-2017,Sleeper,Sleeper,1,1.0,0.98104995,0.018625649,0.00032441234,High,0.98104995,0.01895005000000005,Train,51.28934133644062,,,72.5366912319286,49.2276887330216,53.10718782646055,36.74373828274288,44.8314006080495,,,,,,54.333333333333336,1867.4155556666665,1178.0,433.0,274.6666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Blake Wesley,blake wesley,,,,Bust,,0,,0.010572742,0.13589796,0.8535294,High,0.8535294,0.1464706,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Bo Outlaw,bo outlaw,,,,Neutral,Bust,1,0.0,0.0045567867,0.68279755,0.31264567,Medium,0.68279755,0.31720245,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Bob Sura,bob sura,,,,Neutral,,0,,0.0032923033,0.77131325,0.22539443,High,0.77131325,0.22868675000000005,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Boban Marjanovic,boban marjanovic,,,,Neutral,Bust,1,0.0,0.0075117107,0.6864895,0.30599877,Medium,0.6864895,0.3135105,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Bobby Jackson,bobby jackson,,,,Neutral,Bust,1,0.0,0.032494932,0.8415561,0.125949,High,0.8415561,0.15844389999999997,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1626171.0,Bobby Portis,bobby portis,2015,2015-2019,2019-2022,Neutral,Neutral,1,1.0,0.026834039,0.6504824,0.32268357,Medium,0.6504824,0.3495176,Train,48.109585217890675,,,54.65461513587199,54.378428448645046,20.56754577999316,44.92360591672203,66.02373080822113,,,,,,68.0,1598.0077780000001,824.6666666666666,487.0,85.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Bobby Simmons,bobby simmons,,,,Neutral,Neutral,1,1.0,0.015236776,0.6399265,0.3448367,Medium,0.6399265,0.36007350000000005,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
203992.0,Bogdan Bogdanovi?,bogdan bogdanovic,2017,2017-2021,2021-2024,Neutral,Neutral,1,1.0,0.0046934322,0.8706761,0.124630526,High,0.8706761,0.12932390000000005,Test,44.0838110347821,44.831949,0.7481385999999972,56.46706317502681,56.09663258944838,44.076692100576345,50.38864294785884,13.39002436100013,47.90706,52.86163,39.03309,50.84559,33.512375,65.33333333333333,1919.5188886666667,1013.0,229.0,197.0,ok,1.0,fuzzy_name_fallback:bogdan bogdanovic,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
202711.0,Bojan Bogdanovic,bojan bogdanovic,2014,2014-2018,2018-2021,Neutral,Neutral,1,1.0,0.012065931,0.89099526,0.09693881,High,0.89099526,0.10900474000000004,Train,40.1800119352517,,,63.89545423251239,70.75341721268357,17.64562181153368,33.56682118288741,15.038745236641429,,,,,,72.0,2290.477777666667,1318.0,291.0,142.66666666666666,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Bol Bol,bol bol,,,,Bust,,0,,0.019983182,0.3897192,0.59029764,Medium,0.59029764,0.40970236000000004,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Bones Hyland,bones hyland,,,,Bust,,0,,0.01367158,0.19546393,0.7908645,High,0.7908645,0.20913550000000003,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Bonzi Wells,bonzi wells,,,,Neutral,Neutral,1,1.0,0.43440062,0.55344427,0.012155088,Medium,0.55344427,0.44655573000000004,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2564.0,Boris Diaw,boris diaw,2002,2003-2007,2007-2010,Neutral,Neutral,1,1.0,0.03316948,0.8220674,0.14476316,High,0.8220674,0.1779326,Train,36.241497424193625,,,27.47806318216269,44.76361666333474,41.31121247745477,42.54749147255173,25.107103325464173,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Bostjan Nachbar,bostjan nachbar,,,,Bust,,0,,0.00056868995,0.06373292,0.9356984,High,0.9356984,0.06430159999999996,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Brad Miller,brad miller,,,,Neutral,Sleeper,1,0.0,0.30490023,0.5580549,0.13704486,Medium,0.5580549,0.4419451,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Brad Wanamaker,brad wanamaker,,,,Bust,,0,,0.009610795,0.062182195,0.92820704,High,0.92820704,0.07179296000000002,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
203078.0,Bradley Beal,bradley beal,2012,2012-2016,2016-2019,Sleeper,Sleeper,1,1.0,0.48484108,0.4456194,0.06953956,Low,0.48484108,0.51515892,Train,49.994128311110344,,,77.08318839805908,61.431779386280574,42.78061746373961,55.29159866780586,13.383457639666576,,,,,,80.33333333333333,2896.1222223333334,1911.6666666666667,338.0,362.6666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201148.0,Brandan Wright,brandan wright,2006,2010-2014,2014-2017,Bust,Bust,1,1.0,0.004123422,0.40447477,0.59140176,Medium,0.59140176,0.40859824,Test,57.88093176409755,38.66006120000001,-19.220869800000003,34.56336796366463,94.48319171736432,18.89548259166348,98.32510430507874,43.13751224271651,40.636665,45.71147,33.758953,44.260204,28.933014,38.333333333333336,702.5238887666668,272.0,147.33333333333334,20.666666666666668,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
101138.0,Brandon Bass,brandon bass,2004,2005-2009,2009-2012,Bust,Bust,1,1.0,0.00065808324,0.13690527,0.86243665,High,0.86243665,0.13756334999999997,Train,35.866862341591194,,,39.47031827382981,46.11873949882187,10.979255883303422,43.399097934717055,39.36690011728381,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Brandon Boston,brandon boston,,,,Bust,,0,,0.0041083535,0.08673143,0.90916014,High,0.90916014,0.09083986,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1629634.0,Brandon Clarke,brandon clarke,2019,2019-2023,2023-2026,Bust,Bust,1,1.0,0.06617673,0.34387273,0.5899505,Medium,0.5899505,0.41004949999999996,Train,53.45556243142299,,,44.08251927720499,79.6665110058588,27.771444381586495,55.681292859194,60.07604463327071,,,,,,24.0,453.8727778766666,203.33333333333334,121.33333333333333,25.333333333333332,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1627742.0,Brandon Ingram,brandon ingram,2016,2016-2020,2020-2023,Neutral,Neutral,1,1.0,0.010331838,0.984525,0.0051431446,High,0.984525,0.015475000000000017,Train,50.373495982697435,,,82.14002099065141,57.22717926512543,50.91477809125874,39.13317194201812,22.45232962443346,,,,,,53.666666666666664,1833.222778,1269.3333333333333,288.3333333333333,288.3333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201943.0,Brandon Jennings,brandon jennings,2009,2009-2013,2013-2016,Sleeper,Neutral,1,0.0,0.925357,0.07275921,0.0018837734,High,0.925357,0.07464300000000001,Test,41.406241616956976,42.6728258,1.2665843199999998,46.2886745737442,21.135233396879794,82.2247786694662,50.13187015205675,7.250651292637915,45.191597,50.37851,37.20932,48.665012,31.91969,56.333333333333336,1589.4750000000001,735.0,148.0,350.3333333333333,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Brandon Knight,brandon knight,,,,Neutral,Bust,1,0.0,0.0019480932,0.9950879,0.0029639422,High,0.9950879,0.004912099999999975,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Brandon Roy,brandon roy,,,,Sleeper,,0,,0.8348098,0.16388172,0.0013084837,High,0.8348098,0.16519019999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
